,growth,inflation,combined
2001-02-09,-0.18679142852657604,7.5832206839116445,0.11327692086202185
2001-02-12,-0.40662921038686206,6.557009049563332,-0.08619753231495822
2001-02-13,-0.5728871031675459,,-0.5375784707924972
2001-02-14,-0.5865906808344457,4.923797818038444,-0.3048741875621839
2001-02-15,-0.724403927530064,2.9033235416610177,-0.5260880576632239
2001-02-16,-1.0660517147156028,1.3566752722951654,-0.8327251898439609
2001-02-20,-0.8613748001890119,2.299790654884326,-0.6478678978588658
2001-02-21,-1.0054697541108866,0.4642107082461613,-0.8598229061337656
2001-02-22,-0.8731754625158717,0.41998088041331494,-0.7859949791275245
2001-02-23,-0.7341260905447916,,-0.7250685582105176
2001-02-26,-0.6083091639596356,0.7636324400471474,-0.6080035619140545
2001-02-27,-0.8520564306363122,-0.23423512075189046,-0.8193998411282533
2001-02-28,-0.7772422129768498,-0.9128133923063841,-0.8232872946818315
2001-03-01,-1.040500062896477,-2.292586372000705,-1.072695365267542
2001-03-02,-1.4364007255779079,-1.14915019186856,-1.223028175125048
2001-03-06,-1.1309708278377126,,-1.1865230469586352
2001-03-07,-1.1819205987512549,-0.5331682496518526,-1.0320586360162356
2001-03-08,-0.7447667127671304,,-0.7374415656518306
2001-03-09,-0.8352808933274514,0.9915731056453344,-0.7240489292665735
2001-03-12,-1.0787137135873879,-0.49514458324229216,-0.9693985346218019
2001-03-13,-0.8854463182801098,,-0.9010250262316839
2001-03-15,-1.0437630957429447,0.6870863883164673,-0.8665235291567743
2001-03-16,,1.6676588637435992,-0.5109841979016386
2001-03-19,-0.9653693994190219,1.1555093961424474,-0.788235363893735
2001-03-20,-1.0852671018292528,0.090230997656922,-0.9323322347396832
2001-03-21,-1.107956929443676,0.005017833388601678,-0.9514745888431569
2001-03-22,-0.5515012653180454,1.8871876992507692,-0.4965179330350007
2001-03-23,,1.3326425022676291,-0.5577722295989777
2001-03-26,-0.6633397617916128,2.7387264660150983,-0.5020788149362331
2001-03-27,-0.47346430632969466,3.5286090336045874,-0.336527321847086
2001-03-28,-0.26333063799332224,4.94138368131107,-0.11570139082226781
2001-03-29,-0.8888371826060333,0.4988729705820808,-0.7895917777842252
2001-04-02,-0.7535050628995388,0.2886378061343828,-0.7255897095042737
2001-04-04,-2.0303267799819067,-1.3894559917129512,-1.5851197758071982
2001-04-05,-1.6035271248447232,1.1590885196677017,-1.159013093575543
2001-04-06,-1.2766736554763702,2.318943364293582,-0.8879870225469801
2001-04-09,-1.1893430136596803,2.0487866587148518,-0.8560775104645623
2001-04-10,-0.9980006764160817,2.5243815078734007,-0.7116197116077965
2001-04-11,-0.215017750032374,4.761303705434105,-0.1001869588304887
2001-04-12,-0.2738076827378042,3.611661865645841,-0.21464656304064772
2001-04-16,-0.16604831395954556,4.235152695951552,-0.10845676470432312
2001-04-17,0.0846939172562732,6.272933806806644,0.17962303190144882
2001-04-18,-0.1879842026274008,4.439718668358598,-0.10692565115072787
2001-04-19,-0.8558010607153115,3.343352529614891,-0.5717559262710594
2001-04-20,-0.8182122643547807,3.4568970698977037,-0.5419728823383694
2001-04-23,-1.0286108335281168,2.0050926638739126,-0.7656782552946825
2001-04-24,-0.758909507101641,2.5192095422317338,-0.5729722286828395
2001-04-25,-1.0958902703266138,0.6069856918786039,-0.9024238830059141
2001-04-26,-0.7817225780737987,1.0703865156189496,-0.6874063945852446
2001-04-27,-0.18606921684399824,3.8843717884280426,-0.1445918499042897
2001-04-30,-0.4435614421543772,4.2296536883701865,-0.270188088913042
2001-05-01,-0.32212479354168794,3.932221513938667,-0.22035382876967768
2001-05-02,-1.2983370700007753,5.523469825477402,-0.6768118324681212
2001-05-03,-1.7711082406849927,2.793760279416552,-1.1422972112390448
2001-05-04,-1.297452442406982,4.23787125065277,-0.7660701766747678
2001-05-07,-1.3651234498851847,3.7160719644142146,-0.8418513617010424
2001-05-08,-1.5019959214982843,,-1.6179542310428185
2001-05-09,-1.5230439364218782,2.24000645205329,-1.0367398910023804
2001-05-10,-0.9735770225625621,3.642821796651144,-0.6193195982148909
2001-05-11,-0.7339866450589132,4.4976095567206995,-0.4203313393517725
2001-05-14,-0.5333062774986248,4.095838260039963,-0.3317103846134935
2001-05-15,-0.45527231736172635,4.698882308839883,-0.244230855225545
2001-05-16,-0.4281105690098361,7.289016945611047,-0.04757116165231581
2001-05-17,-0.46465193997001764,6.341496965326959,-0.13498129310561163
2001-05-18,-0.3820929067098276,6.265961479791224,-0.09225571768744313
2001-05-21,0.019858667199947166,9.096294709270694,0.3390813403726064
2001-05-22,0.004991992825228161,8.111611252638422,0.26167786517975694
2001-05-23,-0.1032032733445146,6.960901288447154,0.11841920013066097
2001-05-24,-0.1940077893902381,6.328535261690221,0.02146727611921019
2001-05-25,-0.6922637687791429,3.631903007025456,-0.45652531069581803
2001-05-29,-0.6741258803139971,3.38872621894521,-0.4629607708689455
2001-05-30,-0.41443099852926785,2.8860167520568716,-0.3470769818512936
2001-05-31,-0.19625189691413125,4.194731763688756,-0.12883983067766647
2001-06-01,-0.26879239868945387,3.6022681249157973,-0.21238661519348637
2001-06-04,-1.033862436189976,3.277181370448225,-0.6799022762305074
2001-06-05,-0.8307393976008631,4.16213704800334,-0.5000096759588029
2001-06-06,-0.7389490795535529,3.772577550654034,-0.47384512283444313
2001-06-07,,2.1817360800864907,-0.43918871607154814
2001-06-08,-0.893410415738719,2.7948233844116093,-0.6319256686685998
2001-06-11,-0.45000551110249676,,-0.3946906940016533
2001-06-12,-0.15604679894804702,4.893832566601061,-0.0566465726685124
2001-06-13,-0.11368115896028892,5.529222517644304,0.012353938616525714
2001-06-14,-0.2709187643408182,4.579089045288732,-0.14541200363134318
2001-06-15,,4.586192495635891,-0.10338486908939155
2001-06-18,-0.16063084472596123,3.0008798138202724,-0.19149564914884099
2001-06-19,,0.8805571938633516,-0.6209099869500848
2001-06-20,-0.640174725288515,1.3720699026198233,-0.5840434697614866
2001-06-21,-1.0443553780152848,-1.178171989080745,-0.9971178934649174
2001-06-22,-1.7073002803746407,-0.9162187664899751,-1.3642648677981095
2001-06-25,-1.3712541951374653,-0.2774148834759206,-1.1242788840667952
2001-06-26,-1.081702365058568,-0.3164110228994139,-0.9586552792338198
2001-06-27,-1.118152582880409,-0.9716380857756941,-1.0256017535788682
2001-06-28,-1.3145685262675477,-4.325204603161476,-1.3739766128362016
2001-06-29,-1.3486895544911015,-3.9024135532110016,-1.3642914499698398
2001-07-02,-0.8600355304975154,-2.8230166428470054,-1.0048121727281392
2001-07-03,-0.9676179348177074,-3.2257529585063662,-1.0954839118228392
2001-07-05,-0.6908672304093114,-1.9164348396132522,-0.8431508631318654
2001-07-06,-0.2248479052152612,-0.07452277831070142,-0.443585466667042
2001-07-09,0.24938965896029472,3.2664273912067423,0.06543509000761444
2001-07-10,-0.05699233526581801,1.8646400642979506,-0.21058279460279697
2001-07-11,-0.18803718691298024,2.5750218456761305,-0.23716725221035984
2001-07-12,-0.3620429572019892,2.8108213131352255,-0.32186920618630643
2001-07-13,-0.4634100969553726,2.739526933617552,-0.3857829480033763
2001-07-16,-0.5102389786603132,3.2036702231161067,-0.3805985809605271
2001-07-17,-0.7322772809770512,0.7127812706893915,-0.6836300709494014
2001-07-18,-0.9516406640037824,0.7676537643756762,-0.8073371720520006
2001-07-19,-1.2089965062847736,-1.4124646750992709,-1.109201491292524
2001-07-20,-1.1372626304222637,-1.915528540836907,-1.1026237904724758
2001-07-23,-0.6068826797169578,0.12315643345634686,-0.6518982995946542
2001-07-24,-0.23324162570692053,0.6383180006126196,-0.398688316345627
2001-07-25,-0.1274920863656061,1.8433609051071795,-0.25305756687000674
2001-07-26,0.13262406150638084,3.9431954760165566,0.04480542576017239
2001-07-27,0.07458836445911399,3.3451302753071146,-0.030699356751406448
2001-07-30,0.17745275099347302,3.974371463755346,0.07304602224176654
2001-07-31,-0.11465224132848861,1.7826168297473532,-0.2498341522541893
2001-08-01,-0.2988896541441042,0.6922831273363073,-0.43308800729569086
2001-08-02,-0.42263514745703823,1.6725341508960596,-0.4365837595751122
2001-08-03,0.10866916469817745,3.8113784638187624,0.021673232839102816
2001-08-06,0.08194127109725703,2.545474921552919,-0.08226385672106977
2001-08-07,0.11786213922891302,2.5211003090645567,-0.0630813751704071
2001-08-08,0.19034294327124235,3.2537958466056978,0.03022302036431454
2001-08-09,-0.0329260877660813,2.7992571639638717,-0.13132675516299158
2001-08-10,-0.058486349746134425,3.2852238116251478,-0.11225280715364218
2001-08-13,0.10754475994510568,4.738377124544529,0.08575132667828653
2001-08-14,-0.032144270175953726,4.231630258083513,-0.03085034524863904
2001-08-15,0.041537865253968645,4.891515612833328,0.05806821287643757
2001-08-16,-0.14786320945180625,5.010633045778157,-0.04373248252220224
2001-08-17,-0.2116027820287329,4.2082099733320675,-0.1368237253176009
2001-08-20,-0.6727208337819696,2.457811189970429,-0.5271491762951586
2001-08-21,-0.31616136726304767,2.6936198801754863,-0.3033775658736781
2001-08-22,0.024652914381539326,4.3122747665152765,0.00780314667544818
2001-08-23,-0.6672936592874131,0.3226411465214323,-0.6730915917394882
2001-08-24,-0.5196195443503184,1.0080513024583562,-0.5393713937253507
2001-08-27,-0.3357319720528935,1.508661279643452,-0.3975010342098485
2001-08-28,-0.44916378262697865,0.2068323856179588,-0.5543568039708157
2001-08-29,-0.18807278382356837,1.3177806628780115,-0.3249804371878826
2001-08-30,-0.2654167484083808,0.035301918823931244,-0.4595033666465228
2001-08-31,-0.4586879206742961,,-0.4047866748565011
2001-09-04,-0.08671223772453163,-0.26502728523597374,-0.3765756221861354
2001-09-05,-0.4969493219747715,-0.8242717601753035,-0.6541409816910028
2001-09-06,-0.4494099699035275,-0.26280170704070693,-0.5872942393423353
2001-09-07,-0.12198154407860046,,-0.013261591444567242
2001-09-10,-0.005201872016944248,1.0608940902440787,-0.23659675307585926
2001-09-14,-0.2145496553613927,,-0.12090059091263887
2001-09-17,0.29135964986054314,,0.4673751195997711
2001-09-18,-0.11598610293374212,-0.3929548754312644,-0.402528690022724
2001-09-19,,-3.0661260535511645,-1.1720996066625309
2001-09-20,-1.0441534650404103,-5.752915354609387,-1.3164524170814733
2001-09-21,,-6.18916763562987,-1.6082603001004456
2001-09-24,-1.1181395883782503,,-1.1716027708699028
2001-09-25,-2.6933615276193836,-6.766239953351615,-2.3460690305208147
2001-09-26,,-6.99753430004456,-1.7211559358570883
2001-09-27,-2.3628549748109546,-5.3439100160782935,-2.0545905436997263
2001-09-28,-3.0411810854763632,-1.7367517329330977,-2.1970863137174357
2001-10-01,-2.2186057649846975,0.036421217901486,-1.5950177373297993
2001-10-02,-3.372935532050297,-0.5576072771631249,-2.307630746403198
2001-10-03,-3.5130800907222373,-2.0442551586768785,-2.4929232357207423
2001-10-04,-3.5747499107791127,-3.5483801284024796,-2.633810588900669
2001-10-05,-2.9295302896660727,-1.1459718119687525,-2.0909182084452294
2001-10-08,,-2.140441686189777,-1.0428195042489583
2001-10-09,-2.7630253444830406,-1.270646435719478,-2.0028174773508987
2001-10-10,-2.442905247470472,-0.7601421766135408,-1.781050027041123
2001-10-11,-2.115868976568464,-0.3659278583735528,-1.5633819486030038
2001-10-12,-1.4182433694696233,1.979002510231602,-0.9940341563210148
2001-10-15,-1.7478424362834746,-0.31120618437565306,-1.3455885428078624
2001-10-16,-1.7182150291628193,,-1.869375677287841
2001-10-17,-1.749997598925499,-1.6900593956065866,-1.4431261562693103
2001-10-18,-1.6565752780086718,-2.3433085792670667,-1.4344260613639466
2001-10-19,-1.7704095456852897,-2.9714949092346643,-1.544475716424587
2001-10-22,-1.2753645568492955,-0.7922719868116386,-1.1044804341974657
2001-10-23,-1.2051439261703185,-0.5706223081398071,-1.0481761760399526
2001-10-24,-1.023789314650074,-0.940526318874296,-0.9685660235658979
2001-10-25,-0.6231483089793731,,-0.5960226351021304
2001-10-26,-0.8041395163537393,1.6530276044078303,-0.6597541793575246
2001-10-29,-0.765975465139267,2.660919972821099,-0.5671848425701937
2001-10-30,-0.6638778612795061,3.55444089550189,-0.4454307598643239
2001-10-31,0.9438304672764863,1.4731019333017819,0.3439590044937627
2001-11-01,0.448199989936352,0.11532728775079937,-0.039015383301057305
2001-11-02,-0.7453286327188093,-2.010082608732325,-0.8813543320043385
2001-11-05,-0.8813815328990215,-2.8032985282862524,-1.0158459251839715
2001-11-06,-0.9652150086513464,-4.350108552344158,-1.1725999983516207
2001-11-07,-0.9447291172835024,-4.380946921606216,-1.1628428396873303
2001-11-08,-0.9405436299739011,-3.443293804169481,-1.0949335565741922
2001-11-09,-0.23731918066908197,-0.128149490955332,-0.45458104514727354
2001-11-12,,2.735067272862128,-0.3619110652945729
2001-11-13,0.32469452456558157,-0.22478561085958715,-0.13457189868022545
2001-11-14,0.5020979982023093,0.996282843388179,0.05383781338136623
2001-11-15,-0.6484481596574478,-4.68797598973076,-1.0120234890951436
2001-11-16,-2.0109648544224488,-11.532811599276265,-2.2821678415633113
2001-11-19,-1.35011587130734,-9.081394177292864,-1.726766202535916
2001-11-20,-1.5079562259285675,-8.653839510036107,-1.7886793495400615
2001-11-21,-0.36029336177930715,-3.680030892279963,-0.7741047703587385
2001-11-26,-0.43029959202312607,-4.19304763956423,-0.8506303839239452
2001-11-27,-0.5877622614031094,-5.228951056132502,-1.0145164493262262
2001-11-28,-0.13365691256490003,-3.6666092031744597,-0.641400130390754
2001-11-29,-0.34244389180601104,-5.143899133200428,-0.8659481587005525
2001-11-30,-0.9899850856071449,-6.321350394129833,-1.3246522063482555
2001-12-03,,-2.727130113192316,-1.124755791175726
2001-12-04,-0.5113025325510765,-0.11650258428070481,-0.6130628520108846
2001-12-05,-1.3847950897524273,-1.5176000941594885,-1.2187530979255963
2001-12-06,-1.4338403508141049,,-1.538702344675507
2001-12-07,-1.6134841026689302,-2.292665716397048,-1.4058363014881343
2001-12-10,-1.1700741733693274,-1.0680827659087258,-1.0625238717096508
2001-12-11,-1.6282125970075365,-2.033219477770883,-1.3962825176916507
2001-12-12,-1.7960170946664384,,-1.959844591164403
2001-12-13,-1.3893389572862467,,-1.486955739846982
2001-12-14,-1.363422034538394,-2.5227094046033045,-1.2765129644033557
2001-12-17,,1.6818004918625666,-0.5090091930339146
2001-12-18,-0.42303001530794304,1.5704244827934772,-0.4439436017245644
2001-12-19,-0.2588433716744059,2.0690397974669175,-0.3136667334607742
2001-12-20,0.031605957139441504,2.8708432048187342,-0.08880873003682782
2001-12-21,,1.9381939601129257,-0.4732015516798103
2001-12-26,-0.3393991978963742,,-0.2660767175104602
2001-12-27,0.7452956700162667,3.5085116444261066,0.3706616025654847
2001-12-28,0.45535684191258496,1.3179410072555102,0.04912352317722812
2001-12-31,0.5827058721608156,-0.030377969635360103,0.029012396317845246
2002-01-02,0.23303689560936042,-2.1888203390276013,-0.3250095493775615
2002-01-03,0.6992220516696752,0.8627627406808598,0.15912295115608865
2002-01-04,0.17432342612044666,-1.4166699631642103,-0.30522696059484045
2002-01-07,0.8347901468017049,2.5641057935029306,0.35674671539564884
2002-01-08,0.46242227340556263,2.5796756901612787,0.14133766308811826
2002-01-09,0.2503653033470169,1.9799668970984483,-0.023830524011528798
2002-01-10,-0.5317698702671775,-0.8120438842669973,-0.6735319327441769
2002-01-11,-0.2856205648924908,-0.2904345104758363,-0.4939959558964134
2002-01-14,-0.7389383087499724,-1.690235297744565,-0.8553042009942191
2002-01-15,-1.3031025817907054,-3.5207429902890217,-1.3111351330034373
2002-01-16,-1.1428237197951137,-2.8781606843472285,-1.1730771267847517
2002-01-17,-1.1008296913671807,-2.356223586743494,-1.1122150249912504
2002-01-18,-1.5453873890234875,-5.070364795583956,-1.5602098399018072
2002-01-22,-1.389607263117384,-5.2675044648816955,-1.483404760974953
2002-01-23,-0.7994209180233123,-4.025876398907535,-1.053565637649101
2002-01-24,-0.15390484875484678,-1.7363469793580428,-0.518383174797591
2002-01-25,-0.0012927672465092022,-0.9427164207923859,-0.3742350480453331
2002-01-28,0.18186853913263645,0.4475268304740889,-0.1706643202968794
2002-01-29,0.23554544803612967,-0.2967479210586441,-0.19142864701203366
2002-01-30,-0.13618285212059345,-1.188979040729537,-0.46985711491074456
2002-01-31,-0.1384300352880174,-0.6764418993863941,-0.4353734386206772
2002-02-01,0.021507462129790933,0.6668160914793613,-0.24858608966992146
2002-02-04,0.5605676645358091,3.4904705893672956,0.26200014491325746
2002-02-05,0.34122178123201563,2.8281453037296242,0.08822167551418392
2002-02-06,0.239388671034523,2.7873932098615963,0.026169768168447766
2002-02-07,0.0035593954295189134,2.3237497051189293,-0.14331837272843118
2002-02-08,-0.07821438912435894,2.334089535765337,-0.19013997935652624
2002-02-11,0.30496592696277425,4.364622282467124,0.17443374239373266
2002-02-12,0.8811056475710907,7.449045211122239,0.7247874910216394
2002-02-13,0.42472443771578694,5.919430746971878,0.3526333129620099
2002-02-14,0.5592227498148726,6.695576548499975,0.48502906457676453
2002-02-15,0.5502462191980633,6.831358645675908,0.48929166314352607
2002-02-19,0.7183121852690644,7.238489130568654,0.6154356488101879
2002-02-20,0.2512124099360388,5.72704704473811,0.23831861807930116
2002-02-21,-0.17535615403608,4.002343461203101,-0.1301253292175769
2002-02-22,0.30871610772972446,6.627855706063741,0.33465451012792474
2002-02-25,0.3241993577371411,6.559493555554552,0.33888284564103427
2002-02-26,-0.15636960664356092,4.148365048314494,-0.10888985813149861
2002-02-27,0.15058294707889153,7.093848114277938,0.2752552116140835
2002-02-28,,6.727215273918551,0.19562811395919671
2002-03-01,0.018722506940267822,7.6248723566828955,0.2356721249737112
2002-03-04,0.2967250398714165,8.776967401637656,0.47775418783446216
2002-03-05,0.3996517444844455,9.521115471690484,0.589559685773257
2002-03-06,0.6495283551934761,10.7315614719022,0.8193638324021342
2002-03-07,0.5699299665589755,11.421935642698562,0.8212934497097193
2002-03-08,0.7781347028881485,12.916356137882556,1.0466991778066679
2002-03-11,0.808630847912199,12.851941996072052,1.0599317626938398
2002-03-12,0.9768239665441868,14.445762508527215,1.2690156142241582
2002-03-13,0.821052513214536,13.881668762184043,1.1390590495982202
2002-03-14,0.7200796271641772,13.207179734184765,1.0332537643824125
2002-03-15,0.7250290818678542,13.942061264616825,1.0874477884507736
2002-03-18,0.655190778169096,14.422271284075643,1.0803763094408574
2002-03-19,0.8322348046564012,16.31061430751546,1.3151724686520136
2002-03-20,0.7050193564061575,15.647133635050752,1.194878352083986
2002-03-21,0.3878055500520814,14.117281342577092,0.903620096106523
2002-03-22,0.8014005577962966,16.62940618246806,1.3195063728544327
2002-03-25,0.5830798351464765,15.789725230858267,1.1339392836625137
2002-03-26,0.41273052744817007,15.150929576739768,0.990290696714378
2002-03-27,0.5102241963138682,15.815714040807565,1.0933954854494954
2002-03-28,0.20303436531047514,16.22607505007472,0.9434492837136379
2002-04-01,0.5795112101702239,16.9692197114652,1.2142279472533768
2002-04-02,0.7966461203162027,18.04470515485697,1.4155717032416257
2002-04-03,1.0625377243156262,19.938133181612862,1.7023793108822045
2002-04-04,0.9050922975208107,18.552911229446888,1.514110541268177
2002-04-05,0.4280587235180556,15.660496628757436,1.0347853746359588
2002-04-08,0.16152691966419952,13.841165140978882,0.7527796742762297
2002-04-09,0.2527816994715135,14.253183544718102,0.8346066252700342
2002-04-10,-0.18816429835524584,11.892344406514107,0.4133825655168294
2002-04-11,-0.014543339387464438,12.22243800269685,0.5373768027349637
2002-04-12,-0.5720458347522384,9.307265249109372,0.00967746783410306
2002-04-15,-1.3500233876819498,5.605222651227589,-0.7011537241101187
2002-04-16,-0.6536083986235743,8.706336513613559,-0.079705895793827
2002-04-17,-0.46178364859833554,9.14301432878461,0.06231482397771504
2002-04-18,0.057312099809273154,12.191830089789665,0.5770165310358399
2002-04-19,0.1273203101722649,11.896706925365683,0.5971113119944765
2002-04-22,0.21225470174050642,12.332850416174422,0.6769482040736381
2002-04-23,0.0807505543981799,12.097950068530466,0.5840881573965061
2002-04-24,0.24581692875717126,12.502258566101105,0.7082911095990059
2002-04-25,0.08790530779040834,11.328112451113467,0.5344906070776113
2002-04-26,0.1851547060325793,11.361006277727016,0.5933287858355911
2002-04-29,0.34048600083462366,12.265670222095256,0.7468112777184182
2002-04-30,0.6154468475996191,12.744725445784978,0.9401268753173271
2002-05-01,0.4127226979739045,12.799481291997406,0.826085750953194
2002-05-02,0.1363122341085219,11.702789629075834,0.5887981128740061
2002-05-03,-0.08937654755473638,10.043199119250103,0.341693350281199
2002-05-06,0.08659271851050328,11.098987968519133,0.5177278202115595
2002-05-07,-0.2267383477766446,9.214005247454189,0.20392843553188872
2002-05-08,-0.027608836661107333,10.968044149990822,0.4421868049644113
2002-05-09,0.5150859141323771,12.83740633538022,0.8882484527498402
2002-05-10,0.42875348194796625,12.773462327952677,0.8335892274603435
2002-05-13,0.38094367705569765,13.046538467464856,0.8248611632021636
2002-05-14,0.6061275911431133,14.890199863793171,1.0845259665390943
2002-05-15,0.929685025424791,16.158707541677636,1.3612228785791527
2002-05-16,0.2945730635897825,14.104522844688946,0.8485234065942051
2002-05-17,0.1641501492571527,12.848241570352341,0.6849695019804911
2002-05-20,0.2943959156223013,12.604659361888702,0.7436857359601969
2002-05-21,0.22982554188727744,12.72135368426608,0.71429294476056
2002-05-22,-0.3799014106674634,9.57269474096277,0.13992586737636126
2002-05-23,-0.6481367539461564,8.183777137743158,-0.11301470358614465
2002-05-24,-0.7392903117835843,7.747290012830015,-0.19649144158526968
